links	date_c
https://1997-2001.state.gov/www/briefings/9701/970127.html	1/27/97
https://1997-2001.state.gov/www/briefings/9701/970128.html	1/28/97
https://1997-2001.state.gov/www/briefings/9701/970129.html	1/29/97
https://1997-2001.state.gov/www/briefings/9701/970130.html	1/30/97
https://1997-2001.state.gov/www/briefings/9701/970131.html	1/31/97
https://1997-2001.state.gov/www/briefings/9702/970203.html	2/3/97
https://1997-2001.state.gov/www/briefings/9702/970204.html	2/4/97
https://1997-2001.state.gov/www/briefings/9702/970205.html	2/5/97
https://1997-2001.state.gov/www/briefings/9702/970206.html	2/6/97
https://1997-2001.state.gov/www/briefings/9702/970210.html	2/10/97
https://1997-2001.state.gov/www/briefings/9702/970213.html	2/13/97
https://1997-2001.state.gov/www/briefings/9702/970214.html	2/14/97
https://1997-2001.state.gov/www/briefings/9702/970218.html	2/18/97
https://1997-2001.state.gov/www/briefings/9702/970220.html	2/20/97
https://1997-2001.state.gov/www/briefings/9702/970221.html	2/21/97
https://1997-2001.state.gov/www/briefings/9702/970224.html	2/24/97
https://1997-2001.state.gov/www/briefings/9702/970225.html	2/25/97
https://1997-2001.state.gov/www/briefings/9702/970226.html	2/26/97
https://1997-2001.state.gov/www/briefings/9702/970227.html	2/27/97
https://1997-2001.state.gov/www/briefings/9702/970228.html	2/28/97
https://1997-2001.state.gov/www/briefings/9703/970303.html	3/3/97
https://1997-2001.state.gov/www/briefings/9703/970304.html	3/4/97
https://1997-2001.state.gov/www/briefings/9703/970307.html	3/7/97
https://1997-2001.state.gov/www/briefings/9703/970311.html	3/11/97
https://1997-2001.state.gov/www/briefings/9703/970312.html	3/12/97
https://1997-2001.state.gov/www/briefings/9703/970313.html	3/13/97
https://1997-2001.state.gov/www/briefings/9703/970314.html	3/14/97
https://1997-2001.state.gov/www/briefings/9703/970317.html	3/17/97
https://1997-2001.state.gov/www/briefings/9703/970318.html	3/18/97
https://1997-2001.state.gov/www/briefings/9703/970319.html	3/19/97
https://1997-2001.state.gov/www/briefings/9703/970320.html	3/20/97
https://1997-2001.state.gov/www/briefings/9703/970321.html	3/21/97
https://1997-2001.state.gov/www/briefings/9703/970324.html	3/24/97
https://1997-2001.state.gov/www/briefings/9703/970327.html	3/27/97
https://1997-2001.state.gov/www/briefings/9703/970331.html	3/31/97
https://1997-2001.state.gov/www/briefings/9704/970401.html	4/1/97
https://1997-2001.state.gov/www/briefings/9704/970402.html	4/2/97
https://1997-2001.state.gov/www/briefings/9704/970403.html	4/3/97
https://1997-2001.state.gov/www/briefings/9704/970404.html	4/4/97
https://1997-2001.state.gov/www/briefings/9704/970407.html	4/7/97
https://1997-2001.state.gov/www/briefings/9704/970408.html	4/8/97
https://1997-2001.state.gov/www/briefings/9704/970409.html	4/9/97
https://1997-2001.state.gov/www/briefings/9704/970411.html	4/11/97
https://1997-2001.state.gov/www/briefings/9704/970414.html	4/14/97
https://1997-2001.state.gov/www/briefings/9704/970415.html	4/15/97
https://1997-2001.state.gov/www/briefings/9704/970416.html	4/16/97
https://1997-2001.state.gov/www/briefings/9704/970417.html	4/17/97
https://1997-2001.state.gov/www/briefings/9704/970418.html	4/18/97
https://1997-2001.state.gov/www/briefings/9704/970421.html	4/21/97
https://1997-2001.state.gov/www/briefings/9704/970422.html	4/22/97
https://1997-2001.state.gov/www/briefings/9704/970423.html	4/23/97
https://1997-2001.state.gov/www/briefings/9704/970424.html	4/24/97
https://1997-2001.state.gov/www/briefings/9704/970425.html	4/25/97
https://1997-2001.state.gov/www/briefings/9704/970428.html	4/28/97
https://1997-2001.state.gov/www/briefings/9704/970429.html	4/29/97
https://1997-2001.state.gov/www/briefings/9704/970430.html	4/30/97
https://1997-2001.state.gov/www/briefings/9705/970502.html	5/2/97
https://1997-2001.state.gov/www/briefings/9705/970505.html	5/5/97
https://1997-2001.state.gov/www/briefings/9705/970506.html	5/6/97
https://1997-2001.state.gov/www/briefings/9705/970508.html	5/8/97
https://1997-2001.state.gov/www/briefings/9705/970509.html	5/9/97
https://1997-2001.state.gov/www/briefings/9705/970512.html	5/12/97
https://1997-2001.state.gov/www/briefings/9705/970513.html	5/13/97
https://1997-2001.state.gov/www/briefings/9705/970514.html	5/14/97
https://1997-2001.state.gov/www/briefings/9705/970515.html	5/15/97
https://1997-2001.state.gov/www/briefings/9705/970516.html	5/16/97
https://1997-2001.state.gov/www/briefings/9705/970519.html	5/19/97
https://1997-2001.state.gov/www/briefings/9705/970520.html	5/20/97
https://1997-2001.state.gov/www/briefings/9705/970521.html	5/21/97
https://1997-2001.state.gov/www/briefings/9705/970527.html	5/27/97
https://1997-2001.state.gov/www/briefings/9705/970530.html	5/30/97
https://1997-2001.state.gov/www/briefings/9706/970602db.html	6/2/97
https://1997-2001.state.gov/www/briefings/9706/970603db.html	6/3/97
https://1997-2001.state.gov/www/briefings/9706/970604db.html	6/4/97
https://1997-2001.state.gov/www/briefings/9706/970605db.html	6/5/97
https://1997-2001.state.gov/www/briefings/9706/970606db.html	6/6/97
https://1997-2001.state.gov/www/briefings/9706/970609db.html	6/9/97
https://1997-2001.state.gov/www/briefings/9706/970611db.html	6/11/97
https://1997-2001.state.gov/www/briefings/9706/970612db.html	6/12/97
https://1997-2001.state.gov/www/briefings/9706/970613db.html	6/13/97
https://1997-2001.state.gov/www/briefings/9706/970616db.html	6/16/97
https://1997-2001.state.gov/www/briefings/9706/970617db.html	6/17/97
https://1997-2001.state.gov/www/briefings/9706/970618db.html	6/18/97
https://1997-2001.state.gov/www/briefings/9706/970620db.html	6/20/97
https://1997-2001.state.gov/www/briefings/9706/970623db.html	6/23/97
https://1997-2001.state.gov/www/briefings/9706/970625db.html	6/25/97
https://1997-2001.state.gov/www/briefings/9706/970627db.html	6/27/97
https://1997-2001.state.gov/www/briefings/9707/970701db.html	7/1/97
https://1997-2001.state.gov/www/briefings/9707/970702db.html	7/2/97
https://1997-2001.state.gov/www/briefings/9707/970703db.html	7/3/97
https://1997-2001.state.gov/www/briefings/9707/970707db.html	7/7/97
https://1997-2001.state.gov/www/briefings/9707/970708db.html	7/8/97
https://1997-2001.state.gov/www/briefings/9707/970709db.html	7/9/97
https://1997-2001.state.gov/www/briefings/9707/970710db.html	7/10/97
https://1997-2001.state.gov/www/briefings/9707/970711db.html	7/11/97
https://1997-2001.state.gov/www/briefings/9707/970714db.html	7/14/97
https://1997-2001.state.gov/www/briefings/9707/970715db.html	7/15/97
https://1997-2001.state.gov/www/briefings/9707/970716db.html	7/16/97
https://1997-2001.state.gov/www/briefings/9707/970717db.html	7/17/97
https://1997-2001.state.gov/www/briefings/9707/970718db.html	7/18/97
https://1997-2001.state.gov/www/briefings/9707/970721db.html	7/21/97
https://1997-2001.state.gov/www/briefings/9707/970722db.html	7/22/97
https://1997-2001.state.gov/www/briefings/9708/970807db.html	8/7/97
https://1997-2001.state.gov/www/briefings/9708/970808db.html	8/8/97
https://1997-2001.state.gov/www/briefings/9708/970811db.html	8/11/97
https://1997-2001.state.gov/www/briefings/9708/970812db.html	8/12/97
https://1997-2001.state.gov/www/briefings/9708/970814db.html	8/14/97
https://1997-2001.state.gov/www/briefings/9708/970815db.html	8/15/97
https://1997-2001.state.gov/www/briefings/9708/970818db.html	8/18/97
https://1997-2001.state.gov/www/briefings/9708/970820db.html	8/20/97
https://1997-2001.state.gov/www/briefings/9708/970821db.html	8/21/97
https://1997-2001.state.gov/www/briefings/9708/970825db.html	8/25/97
https://1997-2001.state.gov/www/briefings/9708/970826db.html	8/26/97
https://1997-2001.state.gov/www/briefings/9708/970827db.html	8/27/97
https://1997-2001.state.gov/www/briefings/9708/970829db.html	8/29/97
https://1997-2001.state.gov/www/briefings/9709/970902db.html	9/2/97
https://1997-2001.state.gov/www/briefings/9709/970903db.html	9/3/97
https://1997-2001.state.gov/www/briefings/9709/970904db.html	9/4/97
https://1997-2001.state.gov/www/briefings/9709/970905db.html	9/5/97
https://1997-2001.state.gov/www/briefings/9709/970908db.html	9/8/97
https://1997-2001.state.gov/www/briefings/9709/970909db.html	9/9/97
https://1997-2001.state.gov/www/briefings/9709/970910db.html	9/10/97
https://1997-2001.state.gov/www/briefings/9709/970911db.html	9/11/97
https://1997-2001.state.gov/www/briefings/9709/970912db.html	9/12/97
https://1997-2001.state.gov/www/briefings/9709/970915db.html	9/15/97
https://1997-2001.state.gov/www/briefings/9709/970916db.html	9/16/97
https://1997-2001.state.gov/www/briefings/9709/970917db.html	9/17/97
https://1997-2001.state.gov/www/briefings/9709/970918db.html	9/18/97
https://1997-2001.state.gov/www/briefings/9709/970919db.html	9/19/97
https://1997-2001.state.gov/www/briefings/9709/970922db.html	9/22/97
https://1997-2001.state.gov/www/briefings/9709/970926db.html	9/26/97
https://1997-2001.state.gov/www/briefings/9709/970930db.html	9/30/97
https://1997-2001.state.gov/www/briefings/9710/971001db.html	10/1/97
https://1997-2001.state.gov/www/briefings/9710/971002db.html	10/2/97
https://1997-2001.state.gov/www/briefings/9710/971003db.html	10/3/97
https://1997-2001.state.gov/www/briefings/9710/971006db.html	10/6/97
https://1997-2001.state.gov/www/briefings/9710/971008db.html	10/8/97
https://1997-2001.state.gov/www/briefings/9710/971009db.html	10/9/97
https://1997-2001.state.gov/www/briefings/9710/971010db.html	10/10/97
https://1997-2001.state.gov/www/briefings/9710/971014db.html	10/14/97
https://1997-2001.state.gov/www/briefings/9710/971015db.html	10/15/97
https://1997-2001.state.gov/www/briefings/9710/971016db.html	10/16/97
https://1997-2001.state.gov/www/briefings/9710/971020db.html	10/20/97
https://1997-2001.state.gov/www/briefings/9710/971022db.html	10/22/97
https://1997-2001.state.gov/www/briefings/9710/971024db.html	10/24/97
https://1997-2001.state.gov/www/briefings/9710/971027db.html	10/27/97
https://1997-2001.state.gov/www/briefings/9710/971028db.html	10/28/97
https://1997-2001.state.gov/www/briefings/9710/971030db.html	10/30/97
https://1997-2001.state.gov/www/briefings/9710/971031db.html	10/31/97
https://1997-2001.state.gov/www/briefings/9711/971103db.html	11/3/97
https://1997-2001.state.gov/www/briefings/9711/971104db.html	11/4/97
https://1997-2001.state.gov/www/briefings/9711/971105db.html	11/5/97
https://1997-2001.state.gov/www/briefings/9711/971106db.html	11/6/97
https://1997-2001.state.gov/www/briefings/9711/971107db.html	11/7/97
https://1997-2001.state.gov/www/briefings/9711/971110db.html	11/10/97
https://1997-2001.state.gov/www/briefings/9711/971112db.html	11/12/97
https://1997-2001.state.gov/www/briefings/9711/971113db.html	11/13/97
https://1997-2001.state.gov/www/briefings/9711/971117db.html	11/17/97
https://1997-2001.state.gov/www/briefings/9711/971118db.html	11/18/97
https://1997-2001.state.gov/www/briefings/9711/971121db.html	11/21/97
https://1997-2001.state.gov/www/briefings/9711/971124db.html	11/24/97
https://1997-2001.state.gov/www/briefings/9711/971125db.html	11/25/97
https://1997-2001.state.gov/www/briefings/9711/971126db.html	11/26/97
https://1997-2001.state.gov/www/briefings/9712/971201db.html	12/1/97
https://1997-2001.state.gov/www/briefings/9712/971202db.html	12/2/97
https://1997-2001.state.gov/www/briefings/9712/971203db.html	12/3/97
https://1997-2001.state.gov/www/briefings/9712/971204db.html	12/4/97
https://1997-2001.state.gov/www/briefings/9712/971205db.html	12/5/97
https://1997-2001.state.gov/www/briefings/9712/971208db.html	12/8/97
https://1997-2001.state.gov/www/briefings/9712/971209db.html	12/9/97
https://1997-2001.state.gov/www/briefings/9712/971210db.html	12/10/97
https://1997-2001.state.gov/www/briefings/9712/971211db.html	12/11/97
https://1997-2001.state.gov/www/briefings/9712/971212db.html	12/12/97
https://1997-2001.state.gov/www/briefings/9712/971215db.html	12/15/97
https://1997-2001.state.gov/www/briefings/9712/971217db.html	12/17/97
https://1997-2001.state.gov/www/briefings/9712/971218db.html	12/18/97
https://1997-2001.state.gov/www/briefings/9712/971219db.html	12/19/97
https://1997-2001.state.gov/www/briefings/9712/971222db.html	12/22/97
https://1997-2001.state.gov/www/briefings/9712/971223db.html	12/23/97
https://1997-2001.state.gov/www/briefings/9712/971229db.html	12/29/97
https://1997-2001.state.gov/www/briefings/9712/971230db.html	12/30/97
https://1997-2001.state.gov/www/briefings/9712/971231db.html	12/31/97
https://1997-2001.state.gov/www/briefings/9801/980102db.html	1/2/98
https://1997-2001.state.gov/www/briefings/9801/980105db.html	1/5/98
https://1997-2001.state.gov/www/briefings/9801/980106db.html	1/6/98
https://1997-2001.state.gov/www/briefings/9801/980107db.html	1/7/98
https://1997-2001.state.gov/www/briefings/9801/980108db.html	1/8/98
https://1997-2001.state.gov/www/briefings/9801/980109db.html	1/9/98
https://1997-2001.state.gov/www/briefings/9801/980112db.html	1/12/98
https://1997-2001.state.gov/www/briefings/9801/980114db.html	1/14/98
https://1997-2001.state.gov/www/briefings/9801/980116db.html	1/16/98
https://1997-2001.state.gov/www/briefings/9801/980120db.html	1/20/98
https://1997-2001.state.gov/www/briefings/9801/980121db.html	1/21/98
https://1997-2001.state.gov/www/briefings/9801/980122db.html	1/22/98
https://1997-2001.state.gov/www/briefings/9801/980126db.html	1/26/98
https://1997-2001.state.gov/www/briefings/9801/980129db.html	1/29/98
https://1997-2001.state.gov/www/briefings/9802/980202db.html	2/2/98
https://1997-2001.state.gov/www/briefings/9802/980203db.html	2/3/98
https://1997-2001.state.gov/www/briefings/9802/980204db.html	2/4/98
https://1997-2001.state.gov/www/briefings/9802/980205db.html	2/5/98
https://1997-2001.state.gov/www/briefings/9802/980209db.html	2/9/98
https://1997-2001.state.gov/www/briefings/9802/980211db.html	2/11/98
https://1997-2001.state.gov/www/briefings/9802/980213db.html	2/13/98
https://1997-2001.state.gov/www/briefings/9802/980217db.html	2/17/98
https://1997-2001.state.gov/www/briefings/9802/980218db.html	2/18/98
https://1997-2001.state.gov/www/briefings/9802/980219db.html	2/19/98
https://1997-2001.state.gov/www/briefings/9802/980220db.html	2/20/98
https://1997-2001.state.gov/www/briefings/9802/980223db.html	2/23/98
https://1997-2001.state.gov/www/briefings/9802/980225db.html	2/25/98
https://1997-2001.state.gov/www/briefings/9802/980227db.html	2/27/98
https://1997-2001.state.gov/www/briefings/9803/980302db.html	3/2/98
https://1997-2001.state.gov/www/briefings/9803/980303db.html	3/3/98
https://1997-2001.state.gov/www/briefings/9803/980305db.html	3/5/98
https://1997-2001.state.gov/www/briefings/9803/980310db.html	3/10/98
https://1997-2001.state.gov/www/briefings/9803/980311db.html	3/11/98
https://1997-2001.state.gov/www/briefings/9803/980312db.html	3/12/98
https://1997-2001.state.gov/www/briefings/9803/980313db.html	3/13/98
https://1997-2001.state.gov/www/briefings/9803/980316db.html	3/16/98
https://1997-2001.state.gov/www/briefings/9803/980317db.html	3/17/98
https://1997-2001.state.gov/www/briefings/9803/980323db.html	3/23/98
https://1997-2001.state.gov/www/briefings/9803/980326db.html	3/26/98
https://1997-2001.state.gov/www/briefings/9803/980327db.html	3/27/98
https://1997-2001.state.gov/www/briefings/9803/980330db.html	3/30/98
https://1997-2001.state.gov/www/briefings/9803/980331db.html	3/31/98
https://1997-2001.state.gov/www/briefings/9804/980403db.html	4/3/98
https://1997-2001.state.gov/www/briefings/9804/980406db.html	4/6/98
https://1997-2001.state.gov/www/briefings/9804/980407db.html	4/7/98
https://1997-2001.state.gov/www/briefings/9804/980408db.html	4/8/98
https://1997-2001.state.gov/www/briefings/9804/980409db.html	4/9/98
https://1997-2001.state.gov/www/briefings/9804/980413db.html	4/13/98
https://1997-2001.state.gov/www/briefings/9804/980415db.html	4/15/98
https://1997-2001.state.gov/www/briefings/9804/980416db.html	4/16/98
https://1997-2001.state.gov/www/briefings/9804/980420db.html	4/20/98
https://1997-2001.state.gov/www/briefings/9804/980423db.html	4/23/98
https://1997-2001.state.gov/www/briefings/9804/980424db.html	4/24/98
https://1997-2001.state.gov/www/briefings/9804/980427db.html	4/27/98
https://1997-2001.state.gov/www/briefings/9804/980428db.html	4/28/98
https://1997-2001.state.gov/www/briefings/9804/980430db.html	4/30/98
https://1997-2001.state.gov/www/briefings/9805/980501db.html	5/1/98
https://1997-2001.state.gov/www/briefings/9805/980506db.html	5/6/98
https://1997-2001.state.gov/www/briefings/9805/980507db.html	5/7/98
https://1997-2001.state.gov/www/briefings/9805/980508db.html	5/8/98
https://1997-2001.state.gov/www/briefings/9805/980511db.html	5/11/98
https://1997-2001.state.gov/www/briefings/9805/980513db.html	5/13/98
https://1997-2001.state.gov/www/briefings/9805/980514db.html	5/14/98
https://1997-2001.state.gov/www/briefings/9805/980515db.html	5/15/98
https://1997-2001.state.gov/www/briefings/9805/980519db.html	5/19/98
https://1997-2001.state.gov/www/briefings/9805/980521db.html	5/21/98
https://1997-2001.state.gov/www/briefings/9805/980526db.html	5/26/98
https://1997-2001.state.gov/www/briefings/9805/980527db.html	5/27/98
https://1997-2001.state.gov/www/briefings/9805/980529db.html	5/29/98
https://1997-2001.state.gov/www/briefings/9806/980601db.html	6/1/98
https://1997-2001.state.gov/www/briefings/9806/980602db.html	6/2/98
https://1997-2001.state.gov/www/briefings/9806/980608db.html	6/8/98
https://1997-2001.state.gov/www/briefings/9806/980609db.html	6/9/98
https://1997-2001.state.gov/www/briefings/9806/980610db.html	6/10/98
https://1997-2001.state.gov/www/briefings/9806/980615db.html	6/15/98
https://1997-2001.state.gov/www/briefings/9806/980618db.html	6/18/98
https://1997-2001.state.gov/www/briefings/9806/980619db.html	6/19/98
https://1997-2001.state.gov/www/briefings/9806/980622db.html	6/22/98
https://1997-2001.state.gov/www/briefings/9806/980623db.html	6/23/98
https://1997-2001.state.gov/www/briefings/9806/980624db.html	6/24/98
https://1997-2001.state.gov/www/briefings/9806/980625db.html	6/25/98
https://1997-2001.state.gov/www/briefings/9806/980629db.html	6/29/98
https://1997-2001.state.gov/www/briefings/9807/980701db.html	7/1/98
https://1997-2001.state.gov/www/briefings/9807/980702db.html	7/2/98
https://1997-2001.state.gov/www/briefings/9807/980706db.html	7/6/98
https://1997-2001.state.gov/www/briefings/9807/980707db.html	7/7/98
https://1997-2001.state.gov/www/briefings/9807/980708db.html	7/8/98
https://1997-2001.state.gov/www/briefings/9807/980713db.html	7/13/98
https://1997-2001.state.gov/www/briefings/9807/980714db.html	7/14/98
https://1997-2001.state.gov/www/briefings/9807/980715db.html	7/15/98
https://1997-2001.state.gov/www/briefings/9807/980716db.html	7/16/98
https://1997-2001.state.gov/www/briefings/9807/980717db.html	7/17/98
https://1997-2001.state.gov/www/briefings/9807/980720db.html	7/20/98
https://1997-2001.state.gov/www/briefings/9807/980721db.html	7/21/98
https://1997-2001.state.gov/www/briefings/9807/980723db.html	7/23/98
